	f1	f2	f3	f4	f5	f7	f8	f9	class	f6_f10
2398	-0.28939899999999996	-0.424709	0.107596	0.666147	0.17234000000000002	0.220177	0.097523	0.718895	E	1.050266
2399	-2.215039	-0.29909	0.352988	0.05485399999999999	-1.704602	0.484429	0.07737000000000001	0.126447	A	-0.2851925
2400	0.426544	-0.055704	-0.08445	0.139087	0.976743	-1.1765889999999999	0.346506	1.654339	I	-0.5451155
2401	0.303106	0.352558	0.082701	0.7039810000000001	0.261718	0.031425	1.045442	-0.029461	F	-0.5569255
2402	-0.215336	-0.10281099999999999	0.360101	0.941284	0.17234000000000002	0.182426	1.430662	0.9371649999999999	E	-0.005195
2403	-0.06721	-0.157769	-3.210528	-2.154594	-1.79398	0.182426	-2.5866569999999998	-0.902542	C	-2.73013
2404	0.117948	-0.212727	0.23206999999999997	0.807221	-1.0789549999999999	0.55993	1.3483020000000001	0.594169	A	0.5605515
2405	0.37716900000000003	-0.07925700000000001	0.153829	-1.1029520000000002	0.261718	0.446679	-0.8780819999999999	-0.247731	A	2.073772
2406	0.117948	0.171981	0.21784499999999998	1.738109	0.261718	-0.119577	0.5146430000000001	-0.091823	A	0.48444699999999996
2407	0.327793	0.336855	-0.020434	1.086893	0.261718	0.106925	0.6089829999999999	-0.247731	A	-0.380518
2408	-0.141273	-0.055704	0.207175	0.246982	0.261718	0.333428	1.1875229999999999	-0.091823	F	-0.0920195
2409	0.266074	0.164129	0.11826500000000001	0.320234	0.261718	0.597681	0.065526	-0.091823	A	0.42658450000000003
2410	0.883267	-0.314793	0.086258	-1.3378370000000002	0.976743	-1.1765889999999999	-0.008622	1.155435	I	-1.4177274999999998
2411	0.031541	0.446772	0.072032	0.600056	0.261718	0.295677	0.367844	0.064084	F	0.3947545
2412	-0.16596	-0.26768600000000004	0.256965	0.051662	0.261718	0.55993	-0.344197	0.095265	A	0.8538410000000001
2413	-0.314087	-0.040001	0.303198	1.37665	0.17234000000000002	0.597681	-0.351051	0.531806	X	1.4408735
2414	0.13029200000000002	-0.456114	0.292529	0.202672	0.261718	1.352689	0.003785	0.001721	A	-0.7199095
2415	-2.523635	-0.346197	-2.349878	-0.775688	0.17234000000000002	0.031425	-2.818205	-1.307901	F	-1.1153745000000002
2416	-0.672058	-0.613138	0.360101	0.373406	0.17234000000000002	0.069175	0.987215	0.594169	E	-0.10012149999999999
2417	0.229043	-0.354049	0.182281	0.210878	0.261718	0.52218	-0.465854	0.032902	A	0.3710515
2418	0.10560399999999999	-0.251983	0.466793	0.287084	0.261718	0.333428	0.056401	-0.278912	A	0.38459750000000004
2419	0.080916	-0.24413200000000002	0.214288	-0.37914000000000003	0.261718	0.106925	-0.287019	0.001721	F	-0.2991935
2420	0.056228999999999994	0.054213	0.392108	-0.028960000000000003	0.261718	0.55993	-0.166663	0.375899	H	0.2806915
2421	-0.22768000000000002	-0.251983	0.449011	-1.2689110000000001	0.261718	0.597681	-0.264342	-1.619716	E	-0.740764
2422	0.648733	-0.197025	0.029355000000000003	0.335213	-0.185173	-11.935457000000001	-2.5955880000000002	-1.9938930000000001	I	-3.762803
2423	0.09326	-0.087108	-2.268081	-0.164963	0.261718	0.899684	1.144013	0.9371649999999999	A	-0.07951
2424	0.09326	-0.10281099999999999	0.015130000000000001	-1.203774	0.08296100000000001	0.144676	-0.605237	0.001721	A	-0.747616
2425	-0.412837	-0.7073520000000001	0.356544	1.604166	-0.989576	-0.157328	0.857617	1.093072	E	0.5714980000000001
2426	0.080916	0.20338499999999998	0.249852	-0.42306099999999996	0.261718	-0.006326	0.230402	0.781258	H	-1.1075985
2427	0.25373	-0.197025	0.260522	0.326888	0.261718	0.069175	-0.309618	-0.65309	F	-0.332366
2428	0.24138600000000002	-0.126364	0.41700299999999996	0.096091	0.17234000000000002	0.144676	-0.25696399999999997	-0.278912	A	-0.975033
2429	0.09326	0.2976	-0.013322	0.1091	0.261718	-0.157328	-0.14649	0.064084	A	-0.3093625
2430	0.352481	-0.448263	0.196506	-0.5280020000000001	0.976743	-0.534832	-0.7721319999999999	0.9371649999999999	I	0.1731995
2431	-3.498799	0.8707360000000001	-3.210528	-0.06954	-4.9222150000000005	-0.559998	1.184999	-0.663484	Y	-1.4739624999999998
2432	-0.030177999999999996	0.391814	0.21784499999999998	-0.07332999999999999	0.261718	0.408929	-2.9054580000000003	-3.054063	G	-1.467059
2433	0.080916	0.20338499999999998	0.310311	0.26950999999999997	0.261718	0.408929	-0.000175	-0.060641999999999995	H	-0.24027500000000002
2434	-0.128929	0.022808000000000002	0.19295	0.837775	0.261718	0.371178	-1.04488	-0.777816	A	0.6895905
2435	-0.00549	0.054213	0.32098000000000004	0.804804	0.17234000000000002	0.710932	1.380882	2.215605	X	-0.42969
2436	0.21669899999999997	-0.29123899999999997	0.349432	0.5071100000000001	0.261718	-0.270579	-0.034987	-0.746634	A	0.1651235
2437	0.24138600000000002	-0.43256000000000006	0.349432	-1.029281	0.261718	-0.308329	-0.44738999999999995	0.064084	F	-0.7967905
2438	-0.030177999999999996	0.30545100000000003	-3.203415	-0.130828	0.17234000000000002	0.144676	0.753142	0.46944300000000005	A	-0.4721315
2439	0.031541	-2.426761	0.37077	0.77977	0.17234000000000002	-0.157328	-0.787101	-1.2455379999999998	A	-2.4353309999999997
2440	0.204355	-0.134216	0.043581	-0.6548729999999999	0.261718	1.805694	-1.099165	0.001721	E	0.23025900000000002
2441	-0.00549	0.054213	0.32098000000000004	0.804804	0.17234000000000002	-0.081827	-0.352294	0.531806	X	2.767896
2442	1.21655	0.156278	-0.013322	0.353593	0.17234000000000002	0.182426	0.004582	-0.715453	A	1.185698
2443	0.266074	0.415367	0.089814	-0.68501	0.261718	0.673182	-0.020173	0.594169	G	-1.030594
2444	-0.26471100000000003	-0.055704	-3.210528	0.413627	0.08296100000000001	-0.195078	1.17601	2.4338759999999997	X	0.7136750000000001
2445	0.080916	0.164129	0.19295	0.8190069999999999	0.261718	0.597681	-0.27036	-0.8089970000000001	A	0.031177500000000004
2446	0.031541	0.171981	0.253409	-0.862994	0.17234000000000002	0.295677	-0.890741	0.219991	H	-1.1017155
2447	0.34013699999999997	-0.29909	0.7192970000000001	-0.43481800000000004	0.17234000000000002	0.371178	-0.272476	-0.091823	D	-0.4572845
2448	-3.498799	0.250492	0.23206999999999997	1.224178	-4.9222150000000005	0.597681	0.545145	0.219991	W	0.9098345000000001
2449	-0.190648	-0.691649	0.28186	-0.194472	0.17234000000000002	0.937434	-0.287174	0.8748020000000001	E	-0.8976930000000001
2450	0.278418	0.06991499999999999	0.214288	-2.2839419999999997	0.08296100000000001	-0.006326	-1.586997	-0.341275	A	0.0038429999999999957
2451	-3.461768	-0.20487600000000003	-3.210528	-3.4418370000000005	-3.045274	0.182426	1.7228450000000002	-2.586341	F	-0.996961
2452	-0.017834	-2.426761	0.278304	0.506662	0.17234000000000002	0.710932	0.278436	0.001721	F	0.47525850000000003
2453	0.204355	0.36040900000000003	0.139604	0.299019	-0.095795	0.408929	1.2825030000000002	0.718895	A	-0.42130900000000004
2454	-0.042522000000000004	-0.29909	0.182281	1.151314	0.261718	0.333428	0.831134	0.18880999999999998	A	0.07088950000000001
2455	0.056228999999999994	0.43107	-3.210528	-1.133148	0.261718	0.106925	0.51142	0.40708	A	-0.5012245
2456	-0.017834	0.23479	-0.180472	0.6210319999999999	0.261718	0.446679	0.136062	-0.37245700000000004	F	1.0633409999999999
2457	-0.116585	-0.07925700000000001	0.381439	1.540879	0.17234000000000002	0.408929	0.49251000000000006	1.498432	X	1.6180275000000002
2458	-0.22768000000000002	-0.503221	0.40633400000000003	-0.671732	0.261718	0.220177	0.584733	0.7500760000000001	E	-0.33121750000000005
2459	-0.202992	-0.47966800000000004	-3.210528	-0.88764	0.261718	-0.45933100000000004	-1.4189180000000001	-2.3368900000000004	D	3.0018725
2460	-0.252367	0.062064	0.17161099999999999	-0.420108	0.261718	0.144676	0.280571	1.342524	E	-0.5886309999999999
2461	0.056228999999999994	-0.09496	0.228514	-0.658066	0.17234000000000002	0.55993	-0.218638	-0.154186	F	0.6695465
2462	0.117948	0.171981	0.21784499999999998	1.738109	0.261718	-0.232828	1.374047	0.095265	A	0.7939995
2463	0.167323	0.148427	0.278304	-0.289596	0.261718	0.069175	0.5240600000000001	1.155435	H	-0.9305094999999999
2464	0.17966700000000002	-0.212727	0.132491	-1.3065069999999999	0.261718	0.295677	0.24022600000000002	0.18880999999999998	A	1.0596785
2465	-0.48690100000000003	-0.03215	0.196506	-0.633748	0.261718	0.220177	-0.389843	0.251173	C	0.7508005
2466	-0.672058	0.06991499999999999	0.395665	1.1036620000000001	0.261718	0.031425	0.371746	1.217798	E	1.317973
2467	0.09326	-0.087108	-2.268081	-0.164963	0.261718	0.069175	0.42686599999999997	0.251173	A	0.5846815000000001
2468	-0.38815	0.321153	0.107596	0.886232	0.351096	-0.081827	-0.41560699999999995	-0.5283640000000001	F	1.0361385
2469	-0.042522000000000004	0.540986	0.253409	-0.8363780000000001	0.261718	0.106925	-1.145451	-0.996086	A	2.3187365
2470	0.043885	0.007106	1.348781	-1.2493969999999999	-0.185173	0.257927	1.530127	0.344717	E	-0.34182599999999996
2471	0.562327	-0.29909	0.068476	-0.58926	0.976743	-1.2143389999999998	-2.126007	-1.183175	I	1.4606240000000001
2472	0.24138600000000002	0.20338499999999998	0.125378	-1.422726	-1.347089	-0.157328	-1.480251	-2.55516	F	-0.9471350000000001
2473	0.080916	0.062064	0.203619	0.577021	0.261718	0.673182	0.871906	0.438262	H	0.8374920000000001
2474	0.031541	0.2976	-3.210528	-0.5835899999999999	-0.721442	0.333428	0.664239	0.687713	A	-0.2247965
2475	0.488263	-0.49537	0.111153	0.334258	0.976743	-1.554093	0.30286	1.529613	I	-0.680606
2476	-0.091897	-0.29909	0.562816	1.131322	0.440474	-0.45933100000000004	0.42422600000000005	0.375899	Y	0.2870055
2477	0.9449860000000001	0.132725	0.136047	0.564936	0.17234000000000002	0.446679	0.7013229999999999	-0.247731	A	-0.0397415
2478	0.24138600000000002	-0.126364	0.41700299999999996	0.096091	0.17234000000000002	0.673182	-2.672201	-2.55516	A	0.068708
2479	-0.301743	0.19553399999999999	0.381439	0.351116	0.08296100000000001	0.295677	0.532428	0.968347	E	-1.100793
2480	0.10560399999999999	-0.087108	0.367214	1.522618	0.261718	0.446679	1.2651459999999999	0.095265	A	0.5083219999999999
2481	0.426544	0.588093	0.160942	-0.889699	0.261718	0.484429	1.0913389999999998	0.251173	F	-0.090491
2482	0.47591999999999995	-0.28338800000000003	0.107596	0.080127	0.976743	-1.516343	-0.7802479999999999	0.968347	I	-1.2007845
2483	0.562327	-0.000745	-3.210528	-2.832246	0.261718	0.446679	-0.165401	-0.37245700000000004	A	0.08268350000000001
2484	-3.498799	-0.369751	0.552147	0.331573	-4.9222150000000005	0.484429	0.269038	-0.559546	E	0.29872
2485	-0.091897	0.22693899999999997	0.26763400000000004	0.024091	0.261718	0.484429	-0.308919	-0.029461	H	-0.05115150000000001
2486	0.21669899999999997	0.321153	0.128935	0.491087	0.261718	0.182426	0.271698	-0.37245700000000004	A	-0.32288150000000004
2487	0.006853	0.462474	-0.016878	0.649795	-1.347089	0.182426	0.690955	0.375899	F	0.11504150000000002
2488	0.006853	0.462474	-0.016878	0.649795	-1.347089	0.106925	1.179932	0.219991	F	-0.456056
2489	0.13029200000000002	0.8707360000000001	-3.210528	0.06249299999999999	0.261718	0.333428	0.93821	0.687713	A	0.6978485
2490	0.698109	-0.306942	-0.03466	0.06264199999999999	0.976743	-1.1765889999999999	-0.126997	1.061891	I	0.858036
2491	-0.16596	0.007106	-2.1720580000000003	-0.165858	0.261718	0.484429	2.211744	1.155435	E	-1.02466
2492	-3.461768	-0.20487600000000003	-3.210528	-3.4418370000000005	-3.045274	-8.953175	3.273029	-3.8959629999999996	F	-3.548593
2493	0.266074	0.21123699999999998	0.11470899999999999	0.937882	0.261718	0.371178	0.674238	0.032902	A	0.486788
2494	0.9449860000000001	0.132725	0.136047	0.564936	0.17234000000000002	0.069175	-1.06247	-1.463808	A	-0.015391000000000004
2495	0.043885	-0.157769	0.228514	-0.21136100000000002	0.261718	0.295677	-0.22844299999999998	0.064084	F	-0.23510350000000002
2496	-3.498799	-0.369751	0.552147	0.331573	-4.9222150000000005	0.484429	0.687305	0.032902	E	-0.05314649999999999
2497	-0.079554	0.313302	0.139604	0.295528	0.261718	0.031425	0.033937	0.001721	A	1.5866825
2498	0.10560399999999999	0.556689	-0.031104000000000003	0.619301	0.17234000000000002	0.069175	0.464629	-0.029461	A	0.021875000000000002
2499	-0.202992	0.20338499999999998	0.33165	-1.115215	0.08296100000000001	0.937434	0.29035700000000003	0.812439	D	-0.85285
2500	0.080916	0.48602799999999996	0.14315999999999998	0.0064269999999999996	0.261718	0.408929	-1.6460580000000002	-1.214356	G	1.697948
2501	-0.33877399999999996	-0.26768600000000004	0.44189799999999996	0.616019	0.440474	-0.5725819999999999	0.7247180000000001	2.402694	Y	0.26889399999999997
2502	0.117948	0.556689	-0.009765000000000001	-0.5726100000000001	0.261718	0.031425	-0.07275	0.032902	F	-0.6800855
2503	0.661077	-0.20487600000000003	-3.075385	0.47103599999999995	1.0661209999999999	-1.2143389999999998	2.260612	2.465057	I	0.643069
2504	-0.079554	0.187683	0.335206	0.745008	0.17234000000000002	0.748682	1.0391700000000001	2.059698	X	0.090978
2505	-0.178304	0.902141	-0.041773000000000005	0.5931029999999999	0.261718	0.220177	-0.216968	-0.216549	F	0.33623800000000004
2506	0.14263599999999999	0.06991499999999999	0.399221	0.5680390000000001	-1.168333	0.106925	-0.47305699999999995	0.219991	A	1.2602255
2507	-0.48690100000000003	-0.03215	0.196506	-0.633748	0.261718	0.106925	-1.248353	-0.154186	C	-0.27844599999999997
2508	-0.153617	-0.26768600000000004	-3.210528	-0.35177800000000004	-0.006417	0.106925	-0.523926	-0.060641999999999995	A	0.9366080000000001
2509	0.17966700000000002	2.660806	0.096927	-1.474226	-0.006417	0.446679	0.281154	0.18880999999999998	G	-1.1743329999999998
2510	0.4142	-0.17347100000000001	0.392108	-0.13088699999999998	0.261718	0.182426	0.001727	-0.37245700000000004	F	-0.2790635
2511	-3.498799	0.062064	0.338762	0.963304	-4.9222150000000005	0.182426	1.099785	-1.775623	A	-0.5623835
2512	0.056228999999999994	-0.063555	0.310311	-1.048885	0.261718	0.484429	0.7799550000000001	-0.060641999999999995	F	-0.16568
2513	-0.079554	-0.338346	0.40989	0.129748	0.17234000000000002	0.144676	0.741687	0.500624	A	-0.194345
2514	-0.770809	-0.11066199999999998	0.32809299999999997	0.26205	0.17234000000000002	0.484429	-0.44797299999999995	-0.029461	D	-0.13364600000000001
2515	0.364825	0.289748	0.235627	-0.32379	0.17234000000000002	-0.081827	0.541262	0.18880999999999998	A	-0.17144399999999999
2516	0.15498	-0.377602	0.349432	0.70613	-0.006417	-0.195078	-1.561233	-1.214356	A	-0.1012495
2517	-0.215336	-1.296191	0.491688	1.050073	0.6192300000000001	-1.138838	0.32856599999999997	2.122061	X	1.108267
2518	0.47591999999999995	-0.338346	0.047137	-0.0009720000000000001	0.976743	-0.7613340000000001	0.24739	1.529613	I	-0.626243
2519	0.068573	0.148427	0.111153	0.179577	0.261718	-0.119577	-0.33614	-0.5283640000000001	A	0.247332
2520	-0.042522000000000004	-0.189174	0.33165	-0.664392	0.261718	0.484429	-0.327946	0.718895	H	-1.456073
2521	-0.412837	-0.7073520000000001	0.356544	1.604166	-0.989576	0.673182	-1.271205	-0.8401790000000001	E	2.3458335
2522	0.364825	0.19553399999999999	0.17516800000000002	-0.027618	0.261718	0.52218	-0.08820499999999999	0.282354	A	0.016949000000000006
2523	0.080916	-0.063555	0.349432	0.9686450000000001	-1.347089	0.144676	0.503305	-0.185368	F	0.038442500000000004
2524	0.25373	-0.338346	-3.210528	-1.790689	0.351096	0.484429	-0.300299	-0.247731	A	0.46259950000000005
2525	-0.116585	-0.338346	-3.210528	-0.8658290000000001	-1.168333	-0.232828	-2.063975	-2.3368900000000004	A	2.4832305000000003
2526	-0.301743	-0.314793	0.399221	0.77052	0.708609	-0.308329	0.286124	1.217798	Y	1.2689555000000001
2527	0.117948	-0.29909	0.47390600000000005	-0.204438	0.08296100000000001	0.333428	-0.330917	-0.091823	A	-0.1660565
2528	0.31545	0.117022	0.178724	-1.517104	-1.347089	-2.799857	1.025754	-2.305708	F	-1.6444965
2529	-0.153617	-0.26768600000000004	-3.210528	-0.35177800000000004	-0.006417	-0.157328	-0.543497	-0.216549	A	1.645367
2530	0.167323	0.313302	0.16805499999999998	-0.383198	0.261718	0.824183	0.55825	-0.247731	A	0.0211205
2531	0.167323	0.171981	0.047137	0.268047	0.17234000000000002	0.295677	0.31359699999999996	0.064084	F	0.0822155
2532	-0.252367	-0.063555	0.594823	0.8912450000000001	0.529852	-1.32759	0.8969719999999999	2.4338759999999997	X	1.065639
2533	0.068573	-0.087108	0.47034899999999996	-0.099617	0.17234000000000002	0.597681	-0.136471	0.095265	A	-0.0044125
2534	-3.498799	0.148427	-3.210528	-0.293087	-4.9222150000000005	-1.2898399999999999	-0.047161	0.032902	I	0.6403475
2535	0.25373	-0.338346	-3.210528	-1.790689	0.351096	0.408929	0.378988	-0.154186	A	0.0888195
2536	0.167323	-0.322644	0.306755	-0.5435479999999999	0.261718	-0.044076	-0.28401	-0.5283640000000001	F	-0.342719
2537	0.14263599999999999	-0.369751	0.413447	0.301347	0.17234000000000002	0.371178	0.04846	0.095265	F	0.020634499999999997
2538	0.24138600000000002	-0.322644	0.310311	0.49055	0.261718	0.295677	0.11427799999999999	-0.154186	A	0.36124999999999996
2539	-0.054866	-0.330495	-3.210528	-0.26745599999999997	0.261718	0.069175	-0.972402	-1.49499	F	-0.739575
2540	0.229043	-0.000745	0.17161099999999999	-0.002793	0.261718	0.446679	-1.402084	-0.497183	A	1.996124
2541	0.13029200000000002	0.533135	-0.045329	-0.942602	0.261718	0.069175	-0.12259	0.375899	G	-1.3261159999999999
2542	0.019197	-0.424709	0.33165	0.137655	-0.006417	0.144676	-0.340625	-0.43482	A	0.126952
2543	-0.10424100000000001	0.23479	0.214288	0.31402800000000003	0.17234000000000002	0.446679	-0.343323	0.62535	H	0.1950895
2544	-0.141273	0.7294149999999999	0.07914500000000001	0.15170899999999998	0.261718	0.257927	0.44204899999999997	0.282354	F	-0.38348000000000004
2545	-0.030177999999999996	0.014957	0.26407800000000003	0.374062	0.261718	0.220177	0.324625	0.251173	A	0.098303
2546	0.624046	0.007106	0.11470899999999999	-0.350674	0.887365	-1.025587	-1.150694	0.095265	I	-1.585027
2547	-3.498799	0.611647	0.064919	0.45510200000000006	-4.9222150000000005	0.446679	1.081379	-2.087438	A	-0.6261975
2548	0.426544	-0.055704	-0.08445	0.139087	0.976743	-1.365341	-0.5164890000000001	0.905984	I	0.24389149999999998
2549	0.303106	-0.03215	0.367214	-0.350585	0.17234000000000002	0.710932	-0.449292	-0.902542	A	-0.7276205
2550	-3.498799	0.007106	0.342319	-0.318002	-4.9222150000000005	0.408929	-0.591433	-0.247731	E	-1.3618195
2551	0.809204	-0.29123899999999997	0.036468	-0.399281	0.976743	-0.799085	-0.23950900000000003	1.436069	I	-0.3662415
2552	0.13029200000000002	-0.314793	0.41700299999999996	1.051058	0.08296100000000001	0.069175	1.000184	0.438262	A	0.1828375
2553	-0.202992	-0.000745	-3.210528	-0.5272560000000001	0.08296100000000001	0.371178	0.178349	-0.216549	D	0.522818
2554	-0.00549	0.30545100000000003	0.018686	-0.04009	0.261718	0.144676	-0.088962	-0.621908	A	0.08889649999999999
2555	-0.00549	0.478177	0.029355000000000003	-0.247644	0.17234000000000002	0.257927	-0.514528	-0.65309	A	-0.7009615
2556	0.043885	0.274046	0.182281	0.095763	0.261718	0.371178	0.651561	0.18880999999999998	F	-0.6867509999999999
2557	-0.28939899999999996	0.8314799999999999	0.157386	0.987562	0.529852	-1.742845	0.053625	0.7500760000000001	Y	1.8455345000000003
2558	0.117948	-0.008597	0.623275	-0.855684	0.17234000000000002	0.824183	-0.46952299999999997	-1.307901	A	-0.17614849999999999
2559	-0.153617	-0.840822	0.139604	-0.9719030000000001	0.17234000000000002	1.277188	-2.707071	-0.996086	X	-0.9833565
2560	0.031541	0.19553399999999999	0.24629600000000001	0.627208	0.261718	0.408929	0.947277	0.62535	H	-0.807102
2561	-0.128929	-0.409007	0.17516800000000002	-0.256565	0.08296100000000001	0.408929	-1.802974	-2.087438	E	-1.0484545
2562	-0.22768000000000002	-0.11066199999999998	0.196506	1.060099	0.261718	0.333428	0.774305	1.560794	X	0.3848875
2563	0.117948	0.556689	-0.009765000000000001	-0.5726100000000001	0.261718	-0.45933100000000004	-0.536099	0.064084	F	-0.549812
2564	-0.128929	-0.28338800000000003	0.48813100000000004	0.833628	0.797987	-1.818346	0.334099	1.46725	Y	0.411277
2565	-0.22768000000000002	0.109171	0.413447	0.11891700000000001	0.17234000000000002	0.673182	0.782809	0.375899	D	-0.79199
2566	-0.128929	-0.134216	0.26407800000000003	0.430695	0.261718	0.144676	-1.927893	-2.2121630000000003	F	0.283279
2567	0.759828	-1.304042	-0.023991	-0.973663	-0.006417	-0.9878370000000001	1.614527	2.340331	I	1.0261295
2568	0.438888	0.289748	0.14315999999999998	-0.282494	0.261718	0.106925	0.08502	0.40708	A	-0.5395995
2569	0.192011	0.085618	0.278304	-1.3473549999999999	0.261718	0.408929	0.055566	-0.12300499999999999	F	-0.8528849999999999
2570	0.352481	0.21123699999999998	0.306755	-0.946242	0.17234000000000002	0.7864329999999999	-0.411938	-0.590727	A	-0.43984300000000004
2571	-0.153617	-0.26768600000000004	-3.210528	-0.35177800000000004	-0.006417	0.257927	0.047858	0.157628	A	0.6821005
2572	0.13029200000000002	-0.275537	0.27474699999999996	-0.574878	0.261718	0.6354310000000001	-0.8348629999999999	-0.310094	A	0.8819185
2573	-0.252367	-0.401156	0.466793	0.631147	0.261718	0.257927	0.18594000000000002	0.46944300000000005	E	-0.657439
2574	0.031541	-0.040001	0.17516800000000002	-0.10725599999999999	0.261718	-0.119577	-0.498414	-0.466001	F	-0.4820605
2575	-2.215039	-0.29909	0.352988	0.05485399999999999	-1.704602	-0.044076	0.35118499999999997	0.157628	A	-0.014641500000000002
2576	-0.33877399999999996	-0.197025	0.530808	1.1462709999999998	0.708609	-1.1010879999999998	0.169768	-0.154186	Y	1.450001
2577	0.167323	0.22693899999999997	0.23918299999999998	-0.094813	0.17234000000000002	0.446679	0.265427	-0.37245700000000004	A	-0.0366555
2578	0.043885	-0.157769	0.228514	-0.21136100000000002	0.261718	-0.119577	-0.615527	-0.684271	F	0.7997890000000001
2579	0.117948	-0.212727	0.23206999999999997	0.807221	-1.0789549999999999	0.52218	1.1872120000000002	0.9995280000000001	A	1.266943
2580	-0.215336	-0.11066199999999998	0.68729	2.04189	0.708609	-1.138838	2.21786	1.436069	Y	-0.21697699999999995
2581	0.13029200000000002	0.336855	0.100483	0.382834	0.17234000000000002	0.408929	0.41263500000000003	-0.029461	A	0.561832
2582	-0.28939899999999996	-0.424709	0.107596	0.666147	0.17234000000000002	-0.006326	0.8548399999999999	0.594169	E	0.093034
2583	0.17966700000000002	-0.29123899999999997	0.228514	1.550427	0.17234000000000002	-0.044076	0.936909	0.562987	A	0.418418
2584	0.068573	0.533135	0.48813100000000004	0.25566500000000003	-0.6320640000000001	0.7864329999999999	0.849035	-3.521785	A	-1.054487
2585	0.15498	-0.330495	0.299642	-0.33363699999999996	0.08296100000000001	-2.535604	0.309015	-0.278912	F	-1.4063995
2586	0.229043	0.807926	-0.052441999999999996	0.082634	0.261718	0.144676	0.155594	0.126447	F	-0.236427
2587	-0.26471100000000003	-0.275537	0.107596	0.827362	0.261718	0.144676	0.11936500000000001	0.18880999999999998	A	0.4361215
2588	0.043885	0.19553399999999999	0.260522	-0.393821	0.261718	0.257927	-3.5468269999999995	-3.303515	G	-1.3642705
2589	-0.00549	0.054213	0.32098000000000004	0.804804	0.17234000000000002	0.257927	-0.209105	0.8748020000000001	X	1.089949
2590	0.389513	0.462474	0.136047	0.011679	-0.9001979999999999	-0.006326	0.52705	-0.12300499999999999	F	0.563913
2591	0.068573	-0.087108	0.47034899999999996	-0.099617	0.17234000000000002	0.371178	0.620147	0.687713	A	-0.3718735
2592	0.29076199999999996	-0.189174	0.07914500000000001	-0.085921	0.976743	-1.1010879999999998	-0.9616459999999999	0.344717	I	1.1905235
2593	-0.10424100000000001	-0.197025	0.22140100000000001	0.17367	0.261718	0.069175	-0.819292	-0.559546	F	1.42592
2594	0.117948	-0.212727	0.23206999999999997	0.807221	-1.0789549999999999	0.144676	1.7722369999999998	1.03071	A	0.1186585
2595	0.229043	-0.369751	0.484575	0.25017399999999995	0.261718	0.446679	0.23298400000000002	-0.12300499999999999	A	-0.072083
2596	0.624046	-2.426761	0.178724	0.7113520000000001	1.0661209999999999	-0.157328	0.23774099999999998	1.560794	I	-0.03043649999999999
2597	-0.32643	-0.6523939999999999	0.384996	-1.6942220000000001	-0.185173	-0.195078	-1.071926	0.40708	E	-1.0581665
2598	0.229043	-0.22843000000000002	0.32453699999999996	-0.8691409999999999	0.261718	0.031425	-0.62042	-0.091823	F	-1.0344475
2599	0.10560399999999999	0.014957	0.37788299999999997	-0.43222200000000005	0.261718	0.220177	-0.680802	-0.12300499999999999	H	-1.1207599999999998
2600	0.09326	-0.26768600000000004	0.16805499999999998	-0.383884	0.261718	0.257927	0.100008	0.126447	A	-0.6988515
2601	-3.498799	-0.11066199999999998	0.11470899999999999	0.500396	-4.9222150000000005	-0.9500860000000001	0.098261	1.280161	I	0.009502499999999997
2602	0.303106	0.022808000000000002	0.14671700000000001	-1.8158419999999997	0.261718	0.371178	-0.635991	-0.466001	A	-0.5274165
2603	0.13029200000000002	-0.212727	0.32453699999999996	0.386474	0.261718	0.824183	-0.7534930000000001	0.282354	F	0.364422
2604	-0.00549	-0.22843000000000002	-0.063111	-2.127352	0.17234000000000002	0.106925	-1.218958	-0.029461	C	0.217674
2605	-0.190648	-0.063555	0.44189799999999996	1.289493	0.261718	0.257927	0.016094	0.500624	E	1.1630705
2606	0.698109	-0.306942	-0.03466	0.06264199999999999	0.976743	-0.912336	-0.644359	0.7500760000000001	I	1.299703
2607	0.994361	-0.008597	-0.148465	0.8268840000000001	0.261718	0.55993	1.032724	0.032902	A	0.2030495
2608	0.192011	-0.369751	0.278304	-0.659618	0.261718	0.182426	-0.955297	-0.559546	F	-1.114256
2609	-3.498799	0.43107	0.466793	0.713201	-4.9222150000000005	0.408929	1.337469	-2.118619	A	-0.225233
2610	0.8462350000000001	0.014957	-0.052441999999999996	0.98795	0.261718	0.069175	0.624224	-0.12300499999999999	A	0.1436725
2611	0.019197	0.077766	0.349432	-0.356523	0.261718	0.52218	0.39279200000000003	0.251173	H	-0.15314250000000001
2612	0.14263599999999999	0.470326	-2.958023	-0.379737	0.261718	0.295677	-1.143782	-0.590727	A	1.1950919999999998
2613	0.266074	0.415367	0.089814	-0.68501	0.261718	0.295677	-0.207202	0.656532	G	-0.7442070000000001
2614	0.192011	-0.03215	0.249852	-0.41876499999999994	0.17234000000000002	0.371178	-0.201475	-0.341275	F	0.2169635
2615	-0.215336	-1.296191	0.491688	1.050073	0.6192300000000001	-11.935457000000001	-1.7790150000000002	-5.049677	X	-4.1780515000000005
2616	-0.301743	0.19553399999999999	0.381439	0.351116	0.08296100000000001	-5.480136	-1.000477	-0.746634	E	-1.8960655000000002
2617	0.29076199999999996	0.077766	0.11826500000000001	0.275805	0.261718	0.371178	0.566754	-0.341275	F	-0.40616149999999995
2618	0.09326	-0.26768600000000004	0.16805499999999998	-0.383884	0.261718	0.55993	0.072885	-0.247731	A	0.326667
