	f1	f2	f3	f4	f5	f7	f8	f9	class	f6_f10	id
2449	-0.190648	-0.691649	0.28186	-0.194472	0.17234000000000002	0.937434	-0.287174	0.8748020000000001	E	-1.030629	2450
2450	0.278418	0.06991499999999999	0.214288	-2.2839419999999997	0.08296100000000001	-0.006326	-1.586997	-0.341275	A	-0.058835000000000005	2451
2451	-3.461768	-0.20487600000000003	-3.210528	-3.4418370000000005	-3.045274	0.182426	1.7228450000000002	-2.586341	F	-1.055431	2452
2452	-0.017834	-2.426761	0.278304	0.506662	0.17234000000000002	0.710932	0.278436	0.001721	F	0.303429	2453
2453	0.204355	0.36040900000000003	0.139604	0.299019	-0.095795	0.408929	1.2825030000000002	0.718895	A	-0.451585	2454
2454	-0.042522000000000004	-0.29909	0.182281	1.151314	0.261718	0.333428	0.831134	0.18880999999999998	A	0.034513999999999996	2455
2455	0.056228999999999994	0.43107	-3.210528	-1.133148	0.261718	0.106925	0.51142	0.40708	A	-0.557133	2456
2456	-0.017834	0.23479	-0.180472	0.6210319999999999	0.261718	0.446679	0.136062	-0.37245700000000004	F	0.9397709999999999	2457
2457	-0.116585	-0.07925700000000001	0.381439	1.540879	0.17234000000000002	0.408929	0.49251000000000006	1.498432	X	1.467797	2458
2458	-0.22768000000000002	-0.503221	0.40633400000000003	-0.671732	0.261718	0.220177	0.584733	0.7500760000000001	E	-0.349509	2459
2459	-0.202992	-0.47966800000000004	-3.210528	-0.88764	0.261718	-0.45933100000000004	-1.4189180000000001	-2.3368900000000004	D	2.847904	2460
2460	-0.252367	0.062064	0.17161099999999999	-0.420108	0.261718	0.144676	0.280571	1.342524	E	-0.6401819999999999	2461
2461	0.056228999999999994	-0.09496	0.228514	-0.658066	0.17234000000000002	0.55993	-0.218638	-0.154186	F	0.525906	2462
2462	0.117948	0.171981	0.21784499999999998	1.738109	0.261718	-0.232828	1.374047	0.095265	A	0.688613	2463
2463	0.167323	0.148427	0.278304	-0.289596	0.261718	0.069175	0.5240600000000001	1.155435	H	-1.013906	2464
2464	0.17966700000000002	-0.212727	0.132491	-1.3065069999999999	0.261718	0.295677	0.24022600000000002	0.18880999999999998	A	0.9739709999999999	2465
2465	-0.48690100000000003	-0.03215	0.196506	-0.633748	0.261718	0.220177	-0.389843	0.251173	C	0.729939	2466
2466	-0.672058	0.06991499999999999	0.395665	1.1036620000000001	0.261718	0.031425	0.371746	1.217798	E	1.311485	2467
2467	0.09326	-0.087108	-2.268081	-0.164963	0.261718	0.069175	0.42686599999999997	0.251173	A	0.564038	2468
2468	-0.38815	0.321153	0.107596	0.886232	0.351096	-0.081827	-0.41560699999999995	-0.5283640000000001	F	0.9792860000000001	2469
2469	-0.042522000000000004	0.540986	0.253409	-0.8363780000000001	0.261718	0.106925	-1.145451	-0.996086	A	2.246342	2470
2470	0.043885	0.007106	1.348781	-1.2493969999999999	-0.185173	0.257927	1.530127	0.344717	E	-0.349509	2471
2471	0.562327	-0.29909	0.068476	-0.58926	0.976743	-1.2143389999999998	-2.126007	-1.183175	I	0.9792860000000001	2472
2472	0.24138600000000002	0.20338499999999998	0.125378	-1.422726	-1.347089	-0.157328	-1.480251	-2.55516	F	-1.096956	2473
2473	0.080916	0.062064	0.203619	0.577021	0.261718	0.673182	0.871906	0.438262	H	0.654173	2474
2474	0.031541	0.2976	-3.210528	-0.5835899999999999	-0.721442	0.333428	0.664239	0.687713	A	-0.22493400000000002	2475
2475	0.488263	-0.49537	0.111153	0.334258	0.976743	-1.554093	0.30286	1.529613	I	-1.22153	2476
2476	-0.091897	-0.29909	0.562816	1.131322	0.440474	-0.45933100000000004	0.42422600000000005	0.375899	Y	0.079581	2477
2477	0.9449860000000001	0.132725	0.136047	0.564936	0.17234000000000002	0.446679	0.7013229999999999	-0.247731	A	-0.103698	2478
2478	0.24138600000000002	-0.126364	0.41700299999999996	0.096091	0.17234000000000002	0.673182	-2.672201	-2.55516	A	0.030151	2479
2479	-0.301743	0.19553399999999999	0.381439	0.351116	0.08296100000000001	0.295677	0.532428	0.968347	E	-1.1384809999999999	2480
2480	0.10560399999999999	-0.087108	0.367214	1.522618	0.261718	0.446679	1.2651459999999999	0.095265	A	0.41108100000000003	2481
2481	0.426544	0.588093	0.160942	-0.889699	0.261718	0.484429	1.0913389999999998	0.251173	F	-0.163672	2482
2482	0.47591999999999995	-0.28338800000000003	0.107596	0.080127	0.976743	-1.516343	-0.7802479999999999	0.968347	I	-1.719828	2483
2483	0.562327	-0.000745	-3.210528	-2.832246	0.261718	0.446679	-0.165401	-0.37245700000000004	A	0.016577	2484
2484	-3.498799	-0.369751	0.552147	0.331573	-4.9222150000000005	0.484429	0.269038	-0.559546	E	0.199501	2485
2485	-0.091897	0.22693899999999997	0.26763400000000004	0.024091	0.261718	0.484429	-0.308919	-0.029461	H	-0.12651800000000002	2486
2486	0.21669899999999997	0.321153	0.128935	0.491087	0.261718	0.182426	0.271698	-0.37245700000000004	A	-0.349509	2487
2487	0.006853	0.462474	-0.016878	0.649795	-1.347089	0.182426	0.690955	0.375899	F	0.10726500000000001	2488
2488	0.006853	0.462474	-0.016878	0.649795	-1.347089	0.106925	1.179932	0.219991	F	-0.515608	2489
2489	0.13029200000000002	0.8707360000000001	-3.210528	0.06249299999999999	0.261718	0.333428	0.93821	0.687713	A	0.624035	2490
2490	0.698109	-0.306942	-0.03466	0.06264199999999999	0.976743	-1.1765889999999999	-0.126997	1.061891	I	0.397939	2491
2491	-0.16596	0.007106	-2.1720580000000003	-0.165858	0.261718	0.484429	2.211744	1.155435	E	-1.0354139999999998	2492
2492	-3.461768	-0.20487600000000003	-3.210528	-3.4418370000000005	-3.045274	-8.953175	3.273029	-3.8959629999999996	F	-5.460407	2493
2493	0.266074	0.21123699999999998	0.11470899999999999	0.937882	0.261718	0.371178	0.674238	0.032902	A	0.409538	2494
2494	0.9449860000000001	0.132725	0.136047	0.564936	0.17234000000000002	0.069175	-1.06247	-1.463808	A	-0.058835000000000005	2495
2495	0.043885	-0.157769	0.228514	-0.21136100000000002	0.261718	0.295677	-0.22844299999999998	0.064084	F	-0.245273	2496
2496	-3.498799	-0.369751	0.552147	0.331573	-4.9222150000000005	0.484429	0.687305	0.032902	E	-0.13050799999999999	2497
2497	-0.079554	0.313302	0.139604	0.295528	0.261718	0.031425	0.033937	0.001721	A	1.5712059999999999	2498
2498	0.10560399999999999	0.556689	-0.031104000000000003	0.619301	0.17234000000000002	0.069175	0.464629	-0.029461	A	-0.01731	2499
2499	-0.202992	0.20338499999999998	0.33165	-1.115215	0.08296100000000001	0.937434	0.29035700000000003	0.812439	D	-0.982468	2500
2500	0.080916	0.48602799999999996	0.14315999999999998	0.0064269999999999996	0.261718	0.408929	-1.6460580000000002	-1.214356	G	1.5445879999999998	2501
2501	-0.33877399999999996	-0.26768600000000004	0.44189799999999996	0.616019	0.440474	-0.5725819999999999	0.7247180000000001	2.402694	Y	0.024215	2502
2502	0.117948	0.556689	-0.009765000000000001	-0.5726100000000001	0.261718	0.031425	-0.07275	0.032902	F	-0.764757	2503
2503	0.661077	-0.20487600000000003	-3.075385	0.47103599999999995	1.0661209999999999	-1.2143389999999998	2.260612	2.465057	I	0.190314	2504
2504	-0.079554	0.187683	0.335206	0.745008	0.17234000000000002	0.748682	1.0391700000000001	2.059698	X	-0.049883	2505
2505	-0.178304	0.902141	-0.041773000000000005	0.5931029999999999	0.261718	0.220177	-0.216968	-0.216549	F	0.316062	2506
2506	0.14263599999999999	0.06991499999999999	0.399221	0.5680390000000001	-1.168333	0.106925	-0.47305699999999995	0.219991	A	1.250491	2507
2507	-0.48690100000000003	-0.03215	0.196506	-0.633748	0.261718	0.106925	-1.248353	-0.154186	C	-0.349509	2508
2508	-0.153617	-0.26768600000000004	-3.210528	-0.35177800000000004	-0.006417	0.106925	-0.523926	-0.060641999999999995	A	0.9354540000000001	2509
2509	0.17966700000000002	2.660806	0.096927	-1.474226	-0.006417	0.446679	0.281154	0.18880999999999998	G	-1.1800059999999999	2510
2510	0.4142	-0.17347100000000001	0.392108	-0.13088699999999998	0.261718	0.182426	0.001727	-0.37245700000000004	F	-0.30798400000000004	2511
2511	-3.498799	0.062064	0.338762	0.963304	-4.9222150000000005	0.182426	1.099785	-1.775623	A	-0.598658	2512
2512	0.056228999999999994	-0.063555	0.310311	-1.048885	0.261718	0.484429	0.7799550000000001	-0.060641999999999995	F	-0.231	2513
2513	-0.079554	-0.338346	0.40989	0.129748	0.17234000000000002	0.144676	0.741687	0.500624	A	-0.22493400000000002	2514
2514	-0.770809	-0.11066199999999998	0.32809299999999997	0.26205	0.17234000000000002	0.484429	-0.44797299999999995	-0.029461	D	-0.208457	2515
2515	0.364825	0.289748	0.235627	-0.32379	0.17234000000000002	-0.081827	0.541262	0.18880999999999998	A	-0.266459	2516
2516	0.15498	-0.377602	0.349432	0.70613	-0.006417	-0.195078	-1.561233	-1.214356	A	-0.22493400000000002	2517
2517	-0.215336	-1.296191	0.491688	1.050073	0.6192300000000001	-1.138838	0.32856599999999997	2.122061	X	0.647088	2518
2518	0.47591999999999995	-0.338346	0.047137	-0.0009720000000000001	0.976743	-0.7613340000000001	0.24739	1.529613	I	-0.9308559999999999	2519
2519	0.068573	0.148427	0.111153	0.179577	0.261718	-0.119577	-0.33614	-0.5283640000000001	A	0.14879	2520
2520	-0.042522000000000004	-0.189174	0.33165	-0.664392	0.261718	0.484429	-0.327946	0.718895	H	-1.470679	2521
2521	-0.412837	-0.7073520000000001	0.356544	1.604166	-0.989576	0.673182	-1.271205	-0.8401790000000001	E	2.051387	2522
2522	0.364825	0.19553399999999999	0.17516800000000002	-0.027618	0.261718	0.52218	-0.08820499999999999	0.282354	A	-0.073367	2523
2523	0.080916	-0.063555	0.349432	0.9686450000000001	-1.347089	0.144676	0.503305	-0.185368	F	0.024215	2524
2524	0.25373	-0.338346	-3.210528	-1.790689	0.351096	0.484429	-0.300299	-0.247731	A	0.361161	2525
2525	-0.116585	-0.338346	-3.210528	-0.8658290000000001	-1.168333	-0.232828	-2.063975	-2.3368900000000004	A	2.266557	2526
2526	-0.301743	-0.314793	0.399221	0.77052	0.708609	-0.308329	0.286124	1.217798	Y	1.145386	2527
2527	0.117948	-0.29909	0.47390600000000005	-0.204438	0.08296100000000001	0.333428	-0.330917	-0.091823	A	-0.190229	2528
2528	0.31545	0.117022	0.178724	-1.517104	-1.347089	-2.799857	1.025754	-2.305708	F	-2.233562	2529
2529	-0.153617	-0.26768600000000004	-3.210528	-0.35177800000000004	-0.006417	-0.157328	-0.543497	-0.216549	A	1.602159	2530
2530	0.167323	0.313302	0.16805499999999998	-0.383198	0.261718	0.824183	0.55825	-0.247731	A	-0.148073	2531
2531	0.167323	0.171981	0.047137	0.268047	0.17234000000000002	0.295677	0.31359699999999996	0.064084	F	0.057165999999999995	2532
2532	-0.252367	-0.063555	0.594823	0.8912450000000001	0.529852	-1.32759	0.8969719999999999	2.4338759999999997	X	0.564038	2533
2533	0.068573	-0.087108	0.47034899999999996	-0.099617	0.17234000000000002	0.597681	-0.136471	0.095265	A	-0.11609000000000001	2534
2534	-3.498799	0.148427	-3.210528	-0.293087	-4.9222150000000005	-1.2898399999999999	-0.047161	0.032902	I	0.14879	2535
2535	0.25373	-0.338346	-3.210528	-1.790689	0.351096	0.408929	0.378988	-0.154186	A	0.028849	2536
2536	0.167323	-0.322644	0.306755	-0.5435479999999999	0.261718	-0.044076	-0.28401	-0.5283640000000001	F	-0.432558	2537
2537	0.14263599999999999	-0.369751	0.413447	0.301347	0.17234000000000002	0.371178	0.04846	0.095265	F	-0.024471	2538
2538	0.24138600000000002	-0.322644	0.310311	0.49055	0.261718	0.295677	0.11427799999999999	-0.154186	A	0.324561	2539
2539	-0.054866	-0.330495	-3.210528	-0.26745599999999997	0.261718	0.069175	-0.972402	-1.49499	F	-0.8062819999999999	2540
2540	0.229043	-0.000745	0.17161099999999999	-0.002793	0.261718	0.446679	-1.402084	-0.497183	A	1.808741	2541
2541	0.13029200000000002	0.533135	-0.045329	-0.942602	0.261718	0.069175	-0.12259	0.375899	G	-1.429155	2542
2542	0.019197	-0.424709	0.33165	0.137655	-0.006417	0.144676	-0.340625	-0.43482	A	0.10726500000000001	2543
2543	-0.10424100000000001	0.23479	0.214288	0.31402800000000003	0.17234000000000002	0.446679	-0.343323	0.62535	H	0.116815	2544
2544	-0.141273	0.7294149999999999	0.07914500000000001	0.15170899999999998	0.261718	0.257927	0.44204899999999997	0.282354	F	-0.391033	2545
2545	-0.030177999999999996	0.014957	0.26407800000000003	0.374062	0.261718	0.220177	0.324625	0.251173	A	0.089341	2546
2546	0.624046	0.007106	0.11470899999999999	-0.350674	0.887365	-1.025587	-1.150694	0.095265	I	-1.968978	2547
2547	-3.498799	0.611647	0.064919	0.45510200000000006	-4.9222150000000005	0.446679	1.081379	-2.087438	A	-0.653737	2548
2548	0.426544	-0.055704	-0.08445	0.139087	0.976743	-1.365341	-0.5164890000000001	0.905984	I	-0.266459	2549
2549	0.303106	-0.03215	0.367214	-0.350585	0.17234000000000002	0.710932	-0.449292	-0.902542	A	-0.815059	2550
2550	-3.498799	0.007106	0.342319	-0.318002	-4.9222150000000005	0.408929	-0.591433	-0.247731	E	-1.38763	2551
2551	0.809204	-0.29123899999999997	0.036468	-0.399281	0.976743	-0.799085	-0.23950900000000003	1.436069	I	-0.681707	2552
2552	0.13029200000000002	-0.314793	0.41700299999999996	1.051058	0.08296100000000001	0.069175	1.000184	0.438262	A	0.14879	2553
2553	-0.202992	-0.000745	-3.210528	-0.5272560000000001	0.08296100000000001	0.371178	0.178349	-0.216549	D	0.44007299999999994	2554
2554	-0.00549	0.30545100000000003	0.018686	-0.04009	0.261718	0.144676	-0.088962	-0.621908	A	0.06573999999999999	2555
2555	-0.00549	0.478177	0.029355000000000003	-0.247644	0.17234000000000002	0.257927	-0.514528	-0.65309	A	-0.723232	2556
2556	0.043885	0.274046	0.182281	0.095763	0.261718	0.371178	0.651561	0.18880999999999998	F	-0.6917949999999999	2557
2557	-0.28939899999999996	0.8314799999999999	0.157386	0.987562	0.529852	-1.742845	0.053625	0.7500760000000001	Y	1.145386	2558
2558	0.117948	-0.008597	0.623275	-0.855684	0.17234000000000002	0.824183	-0.46952299999999997	-1.307901	A	-0.334987	2559
2559	-0.153617	-0.840822	0.139604	-0.9719030000000001	0.17234000000000002	1.277188	-2.707071	-0.996086	X	-1.201956	2560
2560	0.031541	0.19553399999999999	0.24629600000000001	0.627208	0.261718	0.408929	0.947277	0.62535	H	-0.807922	2561
2561	-0.128929	-0.409007	0.17516800000000002	-0.256565	0.08296100000000001	0.408929	-1.802974	-2.087438	E	-1.055431	2562
2562	-0.22768000000000002	-0.11066199999999998	0.196506	1.060099	0.261718	0.333428	0.774305	1.560794	X	0.330312	2563
2563	0.117948	0.556689	-0.009765000000000001	-0.5726100000000001	0.261718	-0.45933100000000004	-0.536099	0.064084	F	-0.764757	2564
2564	-0.128929	-0.28338800000000003	0.48813100000000004	0.833628	0.797987	-1.818346	0.334099	1.46725	Y	-0.266459	2565
2565	-0.22768000000000002	0.109171	0.413447	0.11891700000000001	0.17234000000000002	0.673182	0.782809	0.375899	D	-0.860748	2566
2566	-0.128929	-0.134216	0.26407800000000003	0.430695	0.261718	0.144676	-1.927893	-2.2121630000000003	F	0.273364	2567
2567	0.759828	-1.304042	-0.023991	-0.973663	-0.006417	-0.9878370000000001	1.614527	2.340331	I	0.647088	2568
2568	0.438888	0.289748	0.14315999999999998	-0.282494	0.261718	0.106925	0.08502	0.40708	A	-0.598658	2569
2569	0.192011	0.085618	0.278304	-1.3473549999999999	0.261718	0.408929	0.055566	-0.12300499999999999	F	-0.8579629999999999	2570
2570	0.352481	0.21123699999999998	0.306755	-0.946242	0.17234000000000002	0.7864329999999999	-0.411938	-0.590727	A	-0.571702	2571
2571	-0.153617	-0.26768600000000004	-3.210528	-0.35177800000000004	-0.006417	0.257927	0.047858	0.157628	A	0.6340640000000001	2572
2572	0.13029200000000002	-0.275537	0.27474699999999996	-0.574878	0.261718	0.6354310000000001	-0.8348629999999999	-0.310094	A	0.701501	2573
2573	-0.252367	-0.401156	0.466793	0.631147	0.261718	0.257927	0.18594000000000002	0.46944300000000005	E	-0.681707	2574
2574	0.031541	-0.040001	0.17516800000000002	-0.10725599999999999	0.261718	-0.119577	-0.498414	-0.466001	F	-0.598658	2575
2575	-2.215039	-0.29909	0.352988	0.05485399999999999	-1.704602	-0.044076	0.35118499999999997	0.157628	A	-0.10036	2576
2576	-0.33877399999999996	-0.197025	0.530808	1.1462709999999998	0.708609	-1.1010879999999998	0.169768	-0.154186	Y	1.0208110000000001	2577
2577	0.167323	0.22693899999999997	0.23918299999999998	-0.094813	0.17234000000000002	0.446679	0.265427	-0.37245700000000004	A	-0.097526	2578
2578	0.043885	-0.157769	0.228514	-0.21136100000000002	0.261718	-0.119577	-0.615527	-0.684271	F	0.730137	2579
2579	0.117948	-0.212727	0.23206999999999997	0.807221	-1.0789549999999999	0.52218	1.1872120000000002	0.9995280000000001	A	1.097826	2580
2580	-0.215336	-0.11066199999999998	0.68729	2.04189	0.708609	-1.138838	2.21786	1.436069	Y	-0.6401819999999999	2581
2581	0.13029200000000002	0.336855	0.100483	0.382834	0.17234000000000002	0.408929	0.41263500000000003	-0.029461	A	0.476576	2582
2582	-0.28939899999999996	-0.424709	0.107596	0.666147	0.17234000000000002	-0.006326	0.8548399999999999	0.594169	E	0.024215	2583
2583	0.17966700000000002	-0.29123899999999997	0.228514	1.550427	0.17234000000000002	-0.044076	0.936909	0.562987	A	0.356414	2584
2584	0.068573	0.533135	0.48813100000000004	0.25566500000000003	-0.6320640000000001	0.7864329999999999	0.849035	-3.521785	A	-1.136593	2585
2585	0.15498	-0.330495	0.299642	-0.33363699999999996	0.08296100000000001	-2.535604	0.309015	-0.278912	F	-2.214141	2586
2586	0.229043	0.807926	-0.052441999999999996	0.082634	0.261718	0.144676	0.155594	0.126447	F	-0.266459	2587
2587	-0.26471100000000003	-0.275537	0.107596	0.827362	0.261718	0.144676	0.11936500000000001	0.18880999999999998	A	0.43278	2588
2588	0.043885	0.19553399999999999	0.260522	-0.393821	0.261718	0.257927	-3.5468269999999995	-3.303515	G	-1.429155	2589
2589	-0.00549	0.054213	0.32098000000000004	0.804804	0.17234000000000002	0.257927	-0.209105	0.8748020000000001	X	1.034512	2590
2590	0.389513	0.462474	0.136047	0.011679	-0.9001979999999999	-0.006326	0.52705	-0.12300499999999999	F	0.522513	2591
2591	0.068573	-0.087108	0.47034899999999996	-0.099617	0.17234000000000002	0.371178	0.620147	0.687713	A	-0.39423800000000003	2592
2592	0.29076199999999996	-0.189174	0.07914500000000001	-0.085921	0.976743	-1.1010879999999998	-0.9616459999999999	0.344717	I	0.771662	2593
2593	-0.10424100000000001	-0.197025	0.22140100000000001	0.17367	0.261718	0.069175	-0.819292	-0.559546	F	1.4157799999999998	2594
2594	0.117948	-0.212727	0.23206999999999997	0.807221	-1.0789549999999999	0.144676	1.7722369999999998	1.03071	A	0.10726500000000001	2595
2595	0.229043	-0.369751	0.484575	0.25017399999999995	0.261718	0.446679	0.23298400000000002	-0.12300499999999999	A	-0.126856	2596
2596	0.624046	-2.426761	0.178724	0.7113520000000001	1.0661209999999999	-0.157328	0.23774099999999998	1.560794	I	-0.14188399999999998	2597
2597	-0.32643	-0.6523939999999999	0.384996	-1.6942220000000001	-0.185173	-0.195078	-1.071926	0.40708	E	-1.22153	2598
2598	0.229043	-0.22843000000000002	0.32453699999999996	-0.8691409999999999	0.261718	0.031425	-0.62042	-0.091823	F	-1.1384809999999999	2599
2599	0.10560399999999999	0.014957	0.37788299999999997	-0.43222200000000005	0.261718	0.220177	-0.680802	-0.12300499999999999	H	-1.1800059999999999	2600
2600	0.09326	-0.26768600000000004	0.16805499999999998	-0.383884	0.261718	0.257927	0.100008	0.126447	A	-0.723232	2601
2601	-3.498799	-0.11066199999999998	0.11470899999999999	0.500396	-4.9222150000000005	-0.9500860000000001	0.098261	1.280161	I	-0.349509	2602
2602	0.303106	0.022808000000000002	0.14671700000000001	-1.8158419999999997	0.261718	0.371178	-0.635991	-0.466001	A	-0.539225	2603
2603	0.13029200000000002	-0.212727	0.32453699999999996	0.386474	0.261718	0.824183	-0.7534930000000001	0.282354	F	0.164806	2604
2604	-0.00549	-0.22843000000000002	-0.063111	-2.127352	0.17234000000000002	0.106925	-1.218958	-0.029461	C	0.190314	2605
2605	-0.190648	-0.063555	0.44189799999999996	1.289493	0.261718	0.257927	0.016094	0.500624	E	1.097705	2606
2606	0.698109	-0.306942	-0.03466	0.06264199999999999	0.976743	-0.912336	-0.644359	0.7500760000000001	I	0.9377620000000001	2607
2607	0.994361	-0.008597	-0.148465	0.8268840000000001	0.261718	0.55993	1.032724	0.032902	A	0.09121	2608
2608	0.192011	-0.369751	0.278304	-0.659618	0.261718	0.182426	-0.955297	-0.559546	F	-1.1800059999999999	2609
2609	-3.498799	0.43107	0.466793	0.713201	-4.9222150000000005	0.408929	1.337469	-2.118619	A	-0.267057	2610
2610	0.8462350000000001	0.014957	-0.052441999999999996	0.98795	0.261718	0.069175	0.624224	-0.12300499999999999	A	0.10726500000000001	2611
2611	0.019197	0.077766	0.349432	-0.356523	0.261718	0.52218	0.39279200000000003	0.251173	H	-0.205925	2612
2612	0.14263599999999999	0.470326	-2.958023	-0.379737	0.261718	0.295677	-1.143782	-0.590727	A	1.1202239999999999	2613
2613	0.266074	0.415367	0.089814	-0.68501	0.261718	0.295677	-0.207202	0.656532	G	-0.764757	2614
2614	0.192011	-0.03215	0.249852	-0.41876499999999994	0.17234000000000002	0.371178	-0.201475	-0.341275	F	0.160563	2615
2615	-0.215336	-1.296191	0.491688	1.050073	0.6192300000000001	-11.935457000000001	-1.7790150000000002	-5.049677	X	-6.719324	2616
2616	-0.301743	0.19553399999999999	0.381439	0.351116	0.08296100000000001	-5.480136	-1.000477	-0.746634	E	-3.567197	2617
2617	0.29076199999999996	0.077766	0.11826500000000001	0.275805	0.261718	0.371178	0.566754	-0.341275	F	-0.42128999999999994	2618
2618	0.09326	-0.26768600000000004	0.16805499999999998	-0.383884	0.261718	0.55993	0.072885	-0.247731	A	0.213871	2619
2619	-0.178304	-0.620989	0.32098000000000004	0.699028	0.261718	0.220177	-0.008194	0.968347	E	-0.349509	2620
2620	0.031541	0.666605	-0.09511900000000001	0.010217	0.17234000000000002	0.484429	0.055683	0.31353600000000004	G	-0.637668	2621
2621	-0.06721	0.462474	0.10404000000000001	0.463129	0.261718	0.597681	0.8642569999999999	0.157628	F	-0.353612	2622
2622	-0.116585	-0.338346	-3.210528	-0.8658290000000001	-1.168333	-0.044076	-1.988158	-1.557353	A	0.813187	2623
2623	-0.16596	-0.26768600000000004	0.256965	0.051662	0.261718	0.371178	0.36033000000000004	0.282354	A	-0.166517	2624
2624	0.352481	-0.448263	0.196506	-0.5280020000000001	0.976743	-1.2143389999999998	-0.944385	1.186617	I	0.190314	2625
2625	0.117948	-0.008597	0.623275	-0.855684	0.17234000000000002	0.861934	0.75654	-0.466001	A	-0.240511	2626
2626	-0.042522000000000004	0.007106	0.26407800000000003	-0.162546	0.17234000000000002	0.295677	-0.12746300000000002	0.531806	E	-0.27770100000000003	2627
2627	0.117948	-0.16562000000000002	0.562816	0.567204	0.6192300000000001	-1.5918430000000001	1.6275540000000002	1.716702	Y	0.397939	2628
2628	0.364825	-0.047852	-0.038216	0.327813	0.261718	0.333428	-0.10497999999999999	-0.43482	A	-0.264019	2629
2629	0.204355	-0.134216	0.043581	-0.6548729999999999	0.261718	0.182426	-0.808497	0.18880999999999998	E	-0.22493400000000002	2630
2630	0.15498	-0.330495	0.299642	-0.33363699999999996	0.08296100000000001	0.257927	-0.028541000000000004	-0.029461	F	0.17923699999999998	2631
2631	0.17966700000000002	0.321153	0.24273899999999998	0.045844	0.17234000000000002	-0.119577	-0.878994	-0.341275	A	1.643684	2632
2632	-0.301743	-0.511072	0.463236	0.710665	0.261718	0.371178	0.561434	0.687713	E	0.766044	2633
2633	0.512951	-0.416858	0.125378	0.549719	0.976743	-1.1010879999999998	1.471997	1.9973349999999999	I	-0.681707	2634
2634	0.056228999999999994	0.054213	0.392108	-0.028960000000000003	0.261718	0.333428	0.477463	0.687713	H	-0.378398	2635
2635	0.47591999999999995	-0.43256000000000006	0.11470899999999999	-0.8709600000000001	0.976743	-1.1010879999999998	0.22985799999999998	1.903791	I	-1.470679	2636
2636	-0.128929	0.06991499999999999	0.313868	0.5105109999999999	0.08296100000000001	0.069175	0.010678	0.656532	H	0.314889	2637
2637	0.15498	-0.377602	0.349432	0.70613	-0.006417	0.220177	-0.285329	0.18880999999999998	A	0.9775149999999999	2638
2638	0.15498	-0.471816	0.50947	1.205082	0.261718	1.2016870000000002	-0.12493900000000001	-0.060641999999999995	A	0.070342	2639
2639	1.0190489999999999	0.030659	0.335206	-2.318136	-4.654081	-2.611104	-2.638147	-2.1809819999999998	A	-2.6928259999999997	2640
2640	-0.00549	-0.220579	-3.210528	1.071885	0.261718	0.84935	0.9351809999999999	0.7500760000000001	A	0.118671	2641
2641	-0.017834	-0.44041199999999997	0.26763400000000004	1.39515	0.261718	0.408929	0.09649400000000001	-0.12300499999999999	A	0.700729	2642
2642	-0.375806	-0.29123899999999997	-3.210528	-0.835274	0.08296100000000001	0.106925	-0.45733100000000004	0.064084	D	-0.058835000000000005	2643
2643	0.31545	-0.989994	0.157386	-2.450289	0.17234000000000002	2.560702	-1.4535930000000001	-1.1208120000000001	X	-0.239812	2644
2644	0.13029200000000002	-0.314793	0.41700299999999996	1.051058	0.08296100000000001	1.050686	-0.620498	-0.12300499999999999	A	0.639911	2645
2645	-0.10424100000000001	-0.197025	0.22140100000000001	0.17367	0.261718	-0.006326	1.0584879999999999	-0.12300499999999999	F	-0.391033	2646
2646	0.24138600000000002	-0.126364	0.41700299999999996	0.096091	0.17234000000000002	0.031425	1.179873	0.8748020000000001	A	-0.432558	2647
2647	0.043885	0.274046	0.182281	0.095763	0.261718	0.182426	-1.8085650000000002	-1.058449	F	1.881795	2648
2648	0.056228999999999994	0.48602799999999996	0.10404000000000001	-0.053337999999999997	0.261718	0.257927	-0.093835	-0.341275	G	-0.681707	2649
2649	0.562327	-0.29909	0.068476	-0.58926	0.976743	-1.365341	-0.490356	0.9371649999999999	I	-0.681707	2650
2650	-0.252367	-0.008597	-2.044028	0.342613	0.351096	0.710932	2.314238	2.4338759999999997	X	-1.1739760000000001	2651
2651	-0.215336	-0.20487600000000003	0.456124	-0.099826	0.17234000000000002	-0.044076	-0.040987	0.219991	E	-0.349509	2652
2652	0.14263599999999999	-0.448263	0.438342	0.978909	0.261718	0.182426	0.9157270000000001	0.126447	F	0.536032	2653
2653	-0.042522000000000004	-2.395356	-3.210528	-1.128463	-0.721442	0.55993	0.3899	0.500624	A	-0.303668	2654
2654	-0.091897	-0.142067	0.32453699999999996	0.6582100000000001	0.17234000000000002	-0.081827	0.14579	-0.278912	F	-0.01731	2655
2655	0.006853	0.462474	-0.016878	0.649795	-1.347089	0.52218	0.8849540000000001	0.375899	F	-0.105831	2656
2656	0.167323	0.171981	0.047137	0.268047	0.17234000000000002	0.408929	0.254205	-0.091823	F	-0.005122	2657
2657	-0.10424100000000001	-1.037102	0.388552	-1.0993110000000001	0.17234000000000002	0.673182	-0.31957800000000003	1.155435	X	-0.11127999999999999	2658
2658	-0.116585	-0.016447999999999997	0.288973	0.48374700000000004	0.17234000000000002	-0.42158	-1.378592	-0.996086	F	1.35301	2659
2659	-0.017834	-0.44041199999999997	0.26763400000000004	1.39515	0.261718	0.069175	1.2809110000000001	0.46944300000000005	A	-0.058835000000000005	2660
